model,wanted,prediction,count
object100_pt_mobilenet_v2_02_120,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_120,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_120,ecouteurs,other,0
object100_pt_mobilenet_v2_02_120,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_120,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_120,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_120,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_120,keycap-puller,other,1
object100_pt_mobilenet_v2_02_120,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_120,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_120,other,ecouteurs,1
object100_pt_mobilenet_v2_02_120,other,keycap-puller,1
object100_pt_mobilenet_v2_02_120,other,other,16
object100_pt_mobilenet_v2_02_120,other,pc-stand,0
object100_pt_mobilenet_v2_02_120,other,porte-mine,1
object100_pt_mobilenet_v2_02_120,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_120,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_120,pc-stand,other,0
object100_pt_mobilenet_v2_02_120,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_120,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_120,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_120,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_120,porte-mine,other,0
object100_pt_mobilenet_v2_02_120,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_120,porte-mine,porte-mine,19
