model,wanted,prediction,count
object100_pt_mobilenet_v2_01_356,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_356,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_356,ecouteurs,other,0
object100_pt_mobilenet_v2_01_356,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_356,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_356,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_356,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_356,keycap-puller,other,1
object100_pt_mobilenet_v2_01_356,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_356,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_356,other,ecouteurs,1
object100_pt_mobilenet_v2_01_356,other,keycap-puller,2
object100_pt_mobilenet_v2_01_356,other,other,13
object100_pt_mobilenet_v2_01_356,other,pc-stand,1
object100_pt_mobilenet_v2_01_356,other,porte-mine,2
object100_pt_mobilenet_v2_01_356,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_356,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_356,pc-stand,other,0
object100_pt_mobilenet_v2_01_356,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_356,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_356,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_356,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_356,porte-mine,other,0
object100_pt_mobilenet_v2_01_356,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_356,porte-mine,porte-mine,19
