model,wanted,prediction,count
object100_pt_mobilenet_v2_02_35,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_35,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_35,ecouteurs,other,0
object100_pt_mobilenet_v2_02_35,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_35,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_35,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_35,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_35,keycap-puller,other,1
object100_pt_mobilenet_v2_02_35,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_35,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_35,other,ecouteurs,1
object100_pt_mobilenet_v2_02_35,other,keycap-puller,2
object100_pt_mobilenet_v2_02_35,other,other,15
object100_pt_mobilenet_v2_02_35,other,pc-stand,1
object100_pt_mobilenet_v2_02_35,other,porte-mine,0
object100_pt_mobilenet_v2_02_35,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_35,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_35,pc-stand,other,0
object100_pt_mobilenet_v2_02_35,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_35,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_35,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_35,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_35,porte-mine,other,0
object100_pt_mobilenet_v2_02_35,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_35,porte-mine,porte-mine,19
