model,wanted,prediction,count
object100_pt_mobilenet_v2_01_290,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_290,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_290,ecouteurs,other,0
object100_pt_mobilenet_v2_01_290,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_290,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_290,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_290,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_290,keycap-puller,other,2
object100_pt_mobilenet_v2_01_290,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_290,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_290,other,ecouteurs,0
object100_pt_mobilenet_v2_01_290,other,keycap-puller,0
object100_pt_mobilenet_v2_01_290,other,other,19
object100_pt_mobilenet_v2_01_290,other,pc-stand,0
object100_pt_mobilenet_v2_01_290,other,porte-mine,0
object100_pt_mobilenet_v2_01_290,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_290,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_290,pc-stand,other,0
object100_pt_mobilenet_v2_01_290,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_290,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_290,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_290,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_01_290,porte-mine,other,0
object100_pt_mobilenet_v2_01_290,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_290,porte-mine,porte-mine,17
