model,wanted,prediction,count
object100_pt_mobilenet_v2_01_404,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_404,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_404,ecouteurs,other,0
object100_pt_mobilenet_v2_01_404,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_404,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_404,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_404,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_01_404,keycap-puller,other,2
object100_pt_mobilenet_v2_01_404,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_404,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_404,other,ecouteurs,0
object100_pt_mobilenet_v2_01_404,other,keycap-puller,0
object100_pt_mobilenet_v2_01_404,other,other,18
object100_pt_mobilenet_v2_01_404,other,pc-stand,0
object100_pt_mobilenet_v2_01_404,other,porte-mine,1
object100_pt_mobilenet_v2_01_404,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_404,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_404,pc-stand,other,0
object100_pt_mobilenet_v2_01_404,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_404,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_404,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_404,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_404,porte-mine,other,0
object100_pt_mobilenet_v2_01_404,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_404,porte-mine,porte-mine,19
