model,wanted,prediction,count
object100_pt_mobilenet_v2_01_99,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_99,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_99,ecouteurs,other,0
object100_pt_mobilenet_v2_01_99,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_99,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_99,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_99,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_99,keycap-puller,other,2
object100_pt_mobilenet_v2_01_99,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_99,keycap-puller,porte-mine,7
object100_pt_mobilenet_v2_01_99,other,ecouteurs,1
object100_pt_mobilenet_v2_01_99,other,keycap-puller,0
object100_pt_mobilenet_v2_01_99,other,other,17
object100_pt_mobilenet_v2_01_99,other,pc-stand,0
object100_pt_mobilenet_v2_01_99,other,porte-mine,1
object100_pt_mobilenet_v2_01_99,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_99,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_99,pc-stand,other,0
object100_pt_mobilenet_v2_01_99,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_99,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_99,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_99,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_99,porte-mine,other,0
object100_pt_mobilenet_v2_01_99,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_99,porte-mine,porte-mine,19
