model,wanted,prediction,count
object100_pt_mobilenet_v2_01_415,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_415,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_415,ecouteurs,other,0
object100_pt_mobilenet_v2_01_415,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_415,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_415,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_415,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_415,keycap-puller,other,3
object100_pt_mobilenet_v2_01_415,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_01_415,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_01_415,other,ecouteurs,0
object100_pt_mobilenet_v2_01_415,other,keycap-puller,2
object100_pt_mobilenet_v2_01_415,other,other,16
object100_pt_mobilenet_v2_01_415,other,pc-stand,1
object100_pt_mobilenet_v2_01_415,other,porte-mine,0
object100_pt_mobilenet_v2_01_415,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_415,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_415,pc-stand,other,0
object100_pt_mobilenet_v2_01_415,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_415,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_415,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_415,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_415,porte-mine,other,0
object100_pt_mobilenet_v2_01_415,porte-mine,pc-stand,2
object100_pt_mobilenet_v2_01_415,porte-mine,porte-mine,16
