model,wanted,prediction,count
object100_pt_mobilenet_v2_02_73,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_73,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_73,ecouteurs,other,0
object100_pt_mobilenet_v2_02_73,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_73,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_73,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_73,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_73,keycap-puller,other,2
object100_pt_mobilenet_v2_02_73,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_73,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_73,other,ecouteurs,0
object100_pt_mobilenet_v2_02_73,other,keycap-puller,2
object100_pt_mobilenet_v2_02_73,other,other,17
object100_pt_mobilenet_v2_02_73,other,pc-stand,0
object100_pt_mobilenet_v2_02_73,other,porte-mine,0
object100_pt_mobilenet_v2_02_73,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_02_73,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_73,pc-stand,other,0
object100_pt_mobilenet_v2_02_73,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_73,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_73,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_73,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_73,porte-mine,other,0
object100_pt_mobilenet_v2_02_73,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_73,porte-mine,porte-mine,19
