model,wanted,prediction,count
object100_pt_mobilenet_v2_01_397,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_397,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_397,ecouteurs,other,0
object100_pt_mobilenet_v2_01_397,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_397,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_397,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_397,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_397,keycap-puller,other,2
object100_pt_mobilenet_v2_01_397,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_397,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_397,other,ecouteurs,0
object100_pt_mobilenet_v2_01_397,other,keycap-puller,2
object100_pt_mobilenet_v2_01_397,other,other,17
object100_pt_mobilenet_v2_01_397,other,pc-stand,0
object100_pt_mobilenet_v2_01_397,other,porte-mine,0
object100_pt_mobilenet_v2_01_397,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_397,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_397,pc-stand,other,0
object100_pt_mobilenet_v2_01_397,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_397,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_397,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_397,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_397,porte-mine,other,0
object100_pt_mobilenet_v2_01_397,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_397,porte-mine,porte-mine,18
