model,wanted,prediction,count
object100_pt_mobilenet_v2_01_303,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_303,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_303,ecouteurs,other,0
object100_pt_mobilenet_v2_01_303,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_303,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_303,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_303,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_01_303,keycap-puller,other,1
object100_pt_mobilenet_v2_01_303,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_303,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_303,other,ecouteurs,0
object100_pt_mobilenet_v2_01_303,other,keycap-puller,2
object100_pt_mobilenet_v2_01_303,other,other,15
object100_pt_mobilenet_v2_01_303,other,pc-stand,0
object100_pt_mobilenet_v2_01_303,other,porte-mine,2
object100_pt_mobilenet_v2_01_303,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_303,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_303,pc-stand,other,0
object100_pt_mobilenet_v2_01_303,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_303,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_303,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_303,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_303,porte-mine,other,0
object100_pt_mobilenet_v2_01_303,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_303,porte-mine,porte-mine,19
