model,wanted,prediction,count
object100_pt_mobilenet_v2_01_319,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_319,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_319,ecouteurs,other,0
object100_pt_mobilenet_v2_01_319,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_319,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_319,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_319,keycap-puller,keycap-puller,21
object100_pt_mobilenet_v2_01_319,keycap-puller,other,1
object100_pt_mobilenet_v2_01_319,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_319,keycap-puller,porte-mine,7
object100_pt_mobilenet_v2_01_319,other,ecouteurs,1
object100_pt_mobilenet_v2_01_319,other,keycap-puller,2
object100_pt_mobilenet_v2_01_319,other,other,14
object100_pt_mobilenet_v2_01_319,other,pc-stand,1
object100_pt_mobilenet_v2_01_319,other,porte-mine,1
object100_pt_mobilenet_v2_01_319,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_319,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_319,pc-stand,other,0
object100_pt_mobilenet_v2_01_319,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_319,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_319,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_319,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_319,porte-mine,other,0
object100_pt_mobilenet_v2_01_319,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_319,porte-mine,porte-mine,19
