model,wanted,prediction,count
object100_pt_mobilenet_v2_01_305,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_305,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_305,ecouteurs,other,0
object100_pt_mobilenet_v2_01_305,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_305,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_305,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_305,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_305,keycap-puller,other,2
object100_pt_mobilenet_v2_01_305,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_305,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_305,other,ecouteurs,0
object100_pt_mobilenet_v2_01_305,other,keycap-puller,1
object100_pt_mobilenet_v2_01_305,other,other,18
object100_pt_mobilenet_v2_01_305,other,pc-stand,0
object100_pt_mobilenet_v2_01_305,other,porte-mine,0
object100_pt_mobilenet_v2_01_305,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_305,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_305,pc-stand,other,0
object100_pt_mobilenet_v2_01_305,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_305,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_305,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_305,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_305,porte-mine,other,1
object100_pt_mobilenet_v2_01_305,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_305,porte-mine,porte-mine,18
