model,wanted,prediction,count
object100_pt_mobilenet_v2_01_153,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_153,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_153,ecouteurs,other,0
object100_pt_mobilenet_v2_01_153,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_153,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_153,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_153,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_153,keycap-puller,other,2
object100_pt_mobilenet_v2_01_153,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_153,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_153,other,ecouteurs,0
object100_pt_mobilenet_v2_01_153,other,keycap-puller,1
object100_pt_mobilenet_v2_01_153,other,other,18
object100_pt_mobilenet_v2_01_153,other,pc-stand,0
object100_pt_mobilenet_v2_01_153,other,porte-mine,0
object100_pt_mobilenet_v2_01_153,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_153,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_153,pc-stand,other,0
object100_pt_mobilenet_v2_01_153,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_153,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_153,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_153,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_153,porte-mine,other,0
object100_pt_mobilenet_v2_01_153,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_153,porte-mine,porte-mine,19
