model,wanted,prediction,count
object100_pt_mobilenet_v2_01_271,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_271,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_271,ecouteurs,other,0
object100_pt_mobilenet_v2_01_271,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_271,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_271,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_271,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_271,keycap-puller,other,3
object100_pt_mobilenet_v2_01_271,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_271,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_271,other,ecouteurs,0
object100_pt_mobilenet_v2_01_271,other,keycap-puller,1
object100_pt_mobilenet_v2_01_271,other,other,18
object100_pt_mobilenet_v2_01_271,other,pc-stand,0
object100_pt_mobilenet_v2_01_271,other,porte-mine,0
object100_pt_mobilenet_v2_01_271,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_271,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_271,pc-stand,other,0
object100_pt_mobilenet_v2_01_271,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_271,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_271,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_271,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_271,porte-mine,other,0
object100_pt_mobilenet_v2_01_271,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_271,porte-mine,porte-mine,18
