model,wanted,prediction,count
object100_pt_mobilenet_v2_01_378,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_378,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_378,ecouteurs,other,0
object100_pt_mobilenet_v2_01_378,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_378,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_378,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_378,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_378,keycap-puller,other,2
object100_pt_mobilenet_v2_01_378,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_378,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_378,other,ecouteurs,0
object100_pt_mobilenet_v2_01_378,other,keycap-puller,2
object100_pt_mobilenet_v2_01_378,other,other,15
object100_pt_mobilenet_v2_01_378,other,pc-stand,0
object100_pt_mobilenet_v2_01_378,other,porte-mine,2
object100_pt_mobilenet_v2_01_378,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_378,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_378,pc-stand,other,0
object100_pt_mobilenet_v2_01_378,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_378,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_378,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_378,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_378,porte-mine,other,0
object100_pt_mobilenet_v2_01_378,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_378,porte-mine,porte-mine,19
