model,wanted,prediction,count
object100_pt_mobilenet_v2_01_89,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_89,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_89,ecouteurs,other,0
object100_pt_mobilenet_v2_01_89,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_89,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_89,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_89,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_89,keycap-puller,other,2
object100_pt_mobilenet_v2_01_89,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_89,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_89,other,ecouteurs,1
object100_pt_mobilenet_v2_01_89,other,keycap-puller,1
object100_pt_mobilenet_v2_01_89,other,other,17
object100_pt_mobilenet_v2_01_89,other,pc-stand,0
object100_pt_mobilenet_v2_01_89,other,porte-mine,0
object100_pt_mobilenet_v2_01_89,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_89,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_89,pc-stand,other,0
object100_pt_mobilenet_v2_01_89,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_89,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_89,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_89,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_89,porte-mine,other,0
object100_pt_mobilenet_v2_01_89,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_89,porte-mine,porte-mine,18
