model,wanted,prediction,count
object100_pt_mobilenet_v2_01_410,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_410,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_410,ecouteurs,other,0
object100_pt_mobilenet_v2_01_410,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_410,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_410,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_410,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_410,keycap-puller,other,2
object100_pt_mobilenet_v2_01_410,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_410,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_410,other,ecouteurs,0
object100_pt_mobilenet_v2_01_410,other,keycap-puller,1
object100_pt_mobilenet_v2_01_410,other,other,15
object100_pt_mobilenet_v2_01_410,other,pc-stand,1
object100_pt_mobilenet_v2_01_410,other,porte-mine,2
object100_pt_mobilenet_v2_01_410,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_410,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_410,pc-stand,other,0
object100_pt_mobilenet_v2_01_410,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_410,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_410,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_410,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_410,porte-mine,other,0
object100_pt_mobilenet_v2_01_410,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_410,porte-mine,porte-mine,19
