model,wanted,prediction,count
object100_pt_mobilenet_v2_02_190,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_190,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_190,ecouteurs,other,0
object100_pt_mobilenet_v2_02_190,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_190,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_190,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_190,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_190,keycap-puller,other,2
object100_pt_mobilenet_v2_02_190,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_190,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_190,other,ecouteurs,0
object100_pt_mobilenet_v2_02_190,other,keycap-puller,1
object100_pt_mobilenet_v2_02_190,other,other,18
object100_pt_mobilenet_v2_02_190,other,pc-stand,0
object100_pt_mobilenet_v2_02_190,other,porte-mine,0
object100_pt_mobilenet_v2_02_190,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_02_190,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_190,pc-stand,other,0
object100_pt_mobilenet_v2_02_190,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_190,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_190,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_190,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_190,porte-mine,other,0
object100_pt_mobilenet_v2_02_190,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_190,porte-mine,porte-mine,19
