model,wanted,prediction,count
object100_pt_mobilenet_v2_01_155,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_155,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_155,ecouteurs,other,0
object100_pt_mobilenet_v2_01_155,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_155,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_155,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_155,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_155,keycap-puller,other,2
object100_pt_mobilenet_v2_01_155,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_155,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_155,other,ecouteurs,0
object100_pt_mobilenet_v2_01_155,other,keycap-puller,0
object100_pt_mobilenet_v2_01_155,other,other,18
object100_pt_mobilenet_v2_01_155,other,pc-stand,1
object100_pt_mobilenet_v2_01_155,other,porte-mine,0
object100_pt_mobilenet_v2_01_155,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_155,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_155,pc-stand,other,0
object100_pt_mobilenet_v2_01_155,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_155,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_155,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_155,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_155,porte-mine,other,0
object100_pt_mobilenet_v2_01_155,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_155,porte-mine,porte-mine,18
