model,wanted,prediction,count
object100_pt_mobilenet_v2_01_257,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_257,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_257,ecouteurs,other,0
object100_pt_mobilenet_v2_01_257,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_257,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_257,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_257,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_257,keycap-puller,other,2
object100_pt_mobilenet_v2_01_257,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_257,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_257,other,ecouteurs,0
object100_pt_mobilenet_v2_01_257,other,keycap-puller,2
object100_pt_mobilenet_v2_01_257,other,other,14
object100_pt_mobilenet_v2_01_257,other,pc-stand,1
object100_pt_mobilenet_v2_01_257,other,porte-mine,2
object100_pt_mobilenet_v2_01_257,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_257,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_257,pc-stand,other,0
object100_pt_mobilenet_v2_01_257,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_257,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_257,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_257,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_257,porte-mine,other,0
object100_pt_mobilenet_v2_01_257,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_257,porte-mine,porte-mine,19
