model,wanted,prediction,count
object100_pt_mobilenet_v2_01_339,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_339,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_339,ecouteurs,other,0
object100_pt_mobilenet_v2_01_339,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_339,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_339,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_339,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_339,keycap-puller,other,2
object100_pt_mobilenet_v2_01_339,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_339,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_339,other,ecouteurs,0
object100_pt_mobilenet_v2_01_339,other,keycap-puller,1
object100_pt_mobilenet_v2_01_339,other,other,17
object100_pt_mobilenet_v2_01_339,other,pc-stand,0
object100_pt_mobilenet_v2_01_339,other,porte-mine,1
object100_pt_mobilenet_v2_01_339,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_339,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_339,pc-stand,other,0
object100_pt_mobilenet_v2_01_339,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_339,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_339,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_339,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_339,porte-mine,other,0
object100_pt_mobilenet_v2_01_339,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_339,porte-mine,porte-mine,19
