model,wanted,prediction,count
object100_pt_mobilenet_v2_01_398,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_398,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_398,ecouteurs,other,0
object100_pt_mobilenet_v2_01_398,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_398,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_398,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_398,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_398,keycap-puller,other,2
object100_pt_mobilenet_v2_01_398,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_01_398,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_01_398,other,ecouteurs,0
object100_pt_mobilenet_v2_01_398,other,keycap-puller,2
object100_pt_mobilenet_v2_01_398,other,other,15
object100_pt_mobilenet_v2_01_398,other,pc-stand,1
object100_pt_mobilenet_v2_01_398,other,porte-mine,1
object100_pt_mobilenet_v2_01_398,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_398,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_398,pc-stand,other,0
object100_pt_mobilenet_v2_01_398,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_398,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_398,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_398,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_398,porte-mine,other,0
object100_pt_mobilenet_v2_01_398,porte-mine,pc-stand,1
object100_pt_mobilenet_v2_01_398,porte-mine,porte-mine,18
