model,wanted,prediction,count
object100_pt_mobilenet_v2_01_408,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_408,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_408,ecouteurs,other,0
object100_pt_mobilenet_v2_01_408,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_408,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_408,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_408,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_408,keycap-puller,other,1
object100_pt_mobilenet_v2_01_408,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_408,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_408,other,ecouteurs,0
object100_pt_mobilenet_v2_01_408,other,keycap-puller,2
object100_pt_mobilenet_v2_01_408,other,other,15
object100_pt_mobilenet_v2_01_408,other,pc-stand,1
object100_pt_mobilenet_v2_01_408,other,porte-mine,1
object100_pt_mobilenet_v2_01_408,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_408,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_408,pc-stand,other,0
object100_pt_mobilenet_v2_01_408,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_408,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_408,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_408,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_408,porte-mine,other,0
object100_pt_mobilenet_v2_01_408,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_408,porte-mine,porte-mine,18
