model,wanted,prediction,count
object100_pt_mobilenet_v2_02_27,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_27,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_27,ecouteurs,other,0
object100_pt_mobilenet_v2_02_27,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_27,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_27,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_27,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_02_27,keycap-puller,other,1
object100_pt_mobilenet_v2_02_27,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_27,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_27,other,ecouteurs,0
object100_pt_mobilenet_v2_02_27,other,keycap-puller,1
object100_pt_mobilenet_v2_02_27,other,other,16
object100_pt_mobilenet_v2_02_27,other,pc-stand,0
object100_pt_mobilenet_v2_02_27,other,porte-mine,2
object100_pt_mobilenet_v2_02_27,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_27,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_27,pc-stand,other,0
object100_pt_mobilenet_v2_02_27,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_27,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_27,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_27,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_02_27,porte-mine,other,0
object100_pt_mobilenet_v2_02_27,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_27,porte-mine,porte-mine,17
