model,wanted,prediction,count
object100_pt_mobilenet_v2_01_345,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_345,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_345,ecouteurs,other,0
object100_pt_mobilenet_v2_01_345,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_345,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_345,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_345,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_345,keycap-puller,other,2
object100_pt_mobilenet_v2_01_345,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_345,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_345,other,ecouteurs,1
object100_pt_mobilenet_v2_01_345,other,keycap-puller,2
object100_pt_mobilenet_v2_01_345,other,other,15
object100_pt_mobilenet_v2_01_345,other,pc-stand,1
object100_pt_mobilenet_v2_01_345,other,porte-mine,0
object100_pt_mobilenet_v2_01_345,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_345,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_345,pc-stand,other,0
object100_pt_mobilenet_v2_01_345,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_345,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_345,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_345,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_01_345,porte-mine,other,0
object100_pt_mobilenet_v2_01_345,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_345,porte-mine,porte-mine,17
