model,wanted,prediction,count
object100_pt_mobilenet_v2_02_60,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_60,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_60,ecouteurs,other,0
object100_pt_mobilenet_v2_02_60,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_60,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_60,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_60,keycap-puller,keycap-puller,28
object100_pt_mobilenet_v2_02_60,keycap-puller,other,1
object100_pt_mobilenet_v2_02_60,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_60,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_60,other,ecouteurs,0
object100_pt_mobilenet_v2_02_60,other,keycap-puller,1
object100_pt_mobilenet_v2_02_60,other,other,18
object100_pt_mobilenet_v2_02_60,other,pc-stand,0
object100_pt_mobilenet_v2_02_60,other,porte-mine,0
object100_pt_mobilenet_v2_02_60,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_60,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_60,pc-stand,other,0
object100_pt_mobilenet_v2_02_60,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_60,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_60,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_60,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_60,porte-mine,other,0
object100_pt_mobilenet_v2_02_60,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_60,porte-mine,porte-mine,19
