model,wanted,prediction,count
object100_pt_mobilenet_v2_02_12,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_12,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_12,ecouteurs,other,0
object100_pt_mobilenet_v2_02_12,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_12,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_12,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_12,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_12,keycap-puller,other,1
object100_pt_mobilenet_v2_02_12,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_12,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_02_12,other,ecouteurs,0
object100_pt_mobilenet_v2_02_12,other,keycap-puller,2
object100_pt_mobilenet_v2_02_12,other,other,17
object100_pt_mobilenet_v2_02_12,other,pc-stand,0
object100_pt_mobilenet_v2_02_12,other,porte-mine,0
object100_pt_mobilenet_v2_02_12,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_12,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_12,pc-stand,other,0
object100_pt_mobilenet_v2_02_12,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_12,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_12,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_12,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_12,porte-mine,other,0
object100_pt_mobilenet_v2_02_12,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_12,porte-mine,porte-mine,19
