model,wanted,prediction,count
object100_pt_mobilenet_v2_01_136,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_136,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_136,ecouteurs,other,0
object100_pt_mobilenet_v2_01_136,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_136,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_136,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_136,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_136,keycap-puller,other,2
object100_pt_mobilenet_v2_01_136,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_136,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_136,other,ecouteurs,0
object100_pt_mobilenet_v2_01_136,other,keycap-puller,1
object100_pt_mobilenet_v2_01_136,other,other,18
object100_pt_mobilenet_v2_01_136,other,pc-stand,0
object100_pt_mobilenet_v2_01_136,other,porte-mine,0
object100_pt_mobilenet_v2_01_136,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_136,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_136,pc-stand,other,0
object100_pt_mobilenet_v2_01_136,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_136,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_136,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_136,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_01_136,porte-mine,other,0
object100_pt_mobilenet_v2_01_136,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_136,porte-mine,porte-mine,17
