model,wanted,prediction,count
object100_pt_mobilenet_v2_02_42,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_42,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_42,ecouteurs,other,0
object100_pt_mobilenet_v2_02_42,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_42,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_42,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_42,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_42,keycap-puller,other,1
object100_pt_mobilenet_v2_02_42,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_42,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_42,other,ecouteurs,0
object100_pt_mobilenet_v2_02_42,other,keycap-puller,1
object100_pt_mobilenet_v2_02_42,other,other,18
object100_pt_mobilenet_v2_02_42,other,pc-stand,0
object100_pt_mobilenet_v2_02_42,other,porte-mine,0
object100_pt_mobilenet_v2_02_42,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_42,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_42,pc-stand,other,0
object100_pt_mobilenet_v2_02_42,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_42,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_42,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_42,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_42,porte-mine,other,0
object100_pt_mobilenet_v2_02_42,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_42,porte-mine,porte-mine,19
