model,wanted,prediction,count
object100_pt_mobilenet_v2_01_206,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_206,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_206,ecouteurs,other,0
object100_pt_mobilenet_v2_01_206,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_206,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_206,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_206,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_206,keycap-puller,other,3
object100_pt_mobilenet_v2_01_206,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_206,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_206,other,ecouteurs,0
object100_pt_mobilenet_v2_01_206,other,keycap-puller,2
object100_pt_mobilenet_v2_01_206,other,other,17
object100_pt_mobilenet_v2_01_206,other,pc-stand,0
object100_pt_mobilenet_v2_01_206,other,porte-mine,0
object100_pt_mobilenet_v2_01_206,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_206,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_206,pc-stand,other,0
object100_pt_mobilenet_v2_01_206,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_206,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_206,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_206,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_01_206,porte-mine,other,1
object100_pt_mobilenet_v2_01_206,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_206,porte-mine,porte-mine,16
