model,epoch,accuracy,loss,val_accuracy,val_loss
objects150_tf_efficientnet_b0_00_02,0,0.4681892395019531,1.3786096572875977,0.7254902124404907,0.9980068802833557
objects150_tf_efficientnet_b0_00_02,1,0.7373572587966919,0.8955287337303162,0.8300653696060181,0.6566570997238159
objects150_tf_efficientnet_b0_00_02,2,0.8009787797927856,0.6617652177810669,0.8758170008659363,0.4789537787437439
objects150_tf_efficientnet_b0_00_02,3,0.8401305079460144,0.5168575644493103,0.8954248428344727,0.38658174872398376
objects150_tf_efficientnet_b0_00_02,4,0.8825448751449585,0.42128193378448486,0.9019607901573181,0.33026769757270813
objects150_tf_efficientnet_b0_00_02,5,0.9037520289421082,0.36234161257743835,0.915032684803009,0.28288325667381287
objects150_tf_efficientnet_b0_00_02,6,0.8939641118049622,0.35767316818237305,0.9215686321258545,0.25352466106414795
objects150_tf_efficientnet_b0_00_02,7,0.9135399460792542,0.28980782628059387,0.915032684803009,0.24483676254749298
objects150_tf_efficientnet_b0_00_02,8,0.9184339046478271,0.28259074687957764,0.9346405267715454,0.22327041625976562
objects150_tf_efficientnet_b0_00_02,9,0.8939641118049622,0.28926634788513184,0.9346405267715454,0.2014661729335785
objects150_tf_efficientnet_b0_00_02,10,0.9233279228210449,0.2676137089729309,0.9346405267715454,0.2040969431400299
objects150_tf_efficientnet_b0_00_02,11,0.9314845204353333,0.23170596361160278,0.9477124214172363,0.19740717113018036
objects150_tf_efficientnet_b0_00_02,12,0.9233279228210449,0.24825675785541534,0.9477124214172363,0.18883325159549713
objects150_tf_efficientnet_b0_00_02,13,0.9429037570953369,0.20085984468460083,0.9477124214172363,0.1876174360513687
objects150_tf_efficientnet_b0_00_02,14,0.9412724375724792,0.1969827264547348,0.9411764740943909,0.1824120581150055
objects150_tf_efficientnet_b0_00_02,15,0.9412724375724792,0.193757563829422,0.9411764740943909,0.18530330061912537
objects150_tf_efficientnet_b0_00_02,16,0.9608482718467712,0.16035278141498566,0.9411764740943909,0.17545589804649353
objects150_tf_efficientnet_b0_00_02,17,0.9461663961410522,0.17503853142261505,0.9477124214172363,0.17102351784706116
objects150_tf_efficientnet_b0_00_02,18,0.9461663961410522,0.1727067083120346,0.9477124214172363,0.1703370064496994
objects150_tf_efficientnet_b0_00_02,19,0.9641109108924866,0.14548391103744507,0.9477124214172363,0.16752023994922638
objects150_tf_efficientnet_b0_00_02,20,0.9526916742324829,0.1736220419406891,0.9477124214172363,0.17638233304023743
objects150_tf_efficientnet_b0_00_02,21,0.9461663961410522,0.16291043162345886,0.9542483687400818,0.16764888167381287
objects150_tf_efficientnet_b0_00_02,22,0.9657422304153442,0.13135109841823578,0.9411764740943909,0.1608482003211975
objects150_tf_efficientnet_b0_00_02,23,0.9575856328010559,0.1429675668478012,0.9477124214172363,0.15842461585998535
objects150_tf_efficientnet_b0_00_02,24,0.9641109108924866,0.13424597680568695,0.9542483687400818,0.15528881549835205
objects150_tf_efficientnet_b0_00_02,25,0.9657422304153442,0.12850971519947052,0.9542483687400818,0.15433813631534576
objects150_tf_efficientnet_b0_00_02,26,0.9722675085067749,0.1300840526819229,0.9542483687400818,0.15959273278713226
objects150_tf_efficientnet_b0_00_02,27,0.980424165725708,0.1042351946234703,0.9477124214172363,0.15832005441188812
objects150_tf_efficientnet_b0_00_02,28,0.9706361889839172,0.10806665569543839,0.9542483687400818,0.14805300533771515
objects150_tf_efficientnet_b0_00_02,29,0.9641109108924866,0.11267578601837158,0.9477124214172363,0.15248088538646698
objects150_tf_efficientnet_b0_00_02,30,0.9771615266799927,0.09814653545618057,0.9477124214172363,0.1481611728668213
objects150_tf_efficientnet_b0_00_02,31,0.9706361889839172,0.11848334223031998,0.9477124214172363,0.1403469443321228
objects150_tf_efficientnet_b0_00_02,32,0.9641109108924866,0.11265705525875092,0.9477124214172363,0.14372289180755615
objects150_tf_efficientnet_b0_00_02,33,0.9771615266799927,0.09368965029716492,0.9542483687400818,0.15048623085021973
objects150_tf_efficientnet_b0_00_02,34,0.9722675085067749,0.09997719526290894,0.9542483687400818,0.14143404364585876
objects150_tf_efficientnet_b0_00_02,35,0.9543229937553406,0.13087157905101776,0.9542483687400818,0.15008556842803955
objects150_tf_efficientnet_b0_00_02,36,0.9690048694610596,0.10080866515636444,0.9477124214172363,0.1571502983570099
objects150_tf_efficientnet_b0_00_02,37,0.9787928462028503,0.09839407354593277,0.9477124214172363,0.15434803068637848
objects150_tf_efficientnet_b0_00_02,38,0.9836868047714233,0.07828295975923538,0.9542483687400818,0.14474309980869293
objects150_tf_efficientnet_b0_00_02,39,0.9787928462028503,0.09121688455343246,0.9542483687400818,0.14672066271305084
objects150_tf_efficientnet_b0_00_02,40,0.9706361889839172,0.09292984753847122,0.9542483687400818,0.14556117355823517
