model,wanted,prediction,count
object100_pt_mobilenet_v2_02_197,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_197,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_197,ecouteurs,other,0
object100_pt_mobilenet_v2_02_197,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_197,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_197,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_197,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_02_197,keycap-puller,other,2
object100_pt_mobilenet_v2_02_197,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_197,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_02_197,other,ecouteurs,0
object100_pt_mobilenet_v2_02_197,other,keycap-puller,1
object100_pt_mobilenet_v2_02_197,other,other,16
object100_pt_mobilenet_v2_02_197,other,pc-stand,0
object100_pt_mobilenet_v2_02_197,other,porte-mine,2
object100_pt_mobilenet_v2_02_197,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_197,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_197,pc-stand,other,0
object100_pt_mobilenet_v2_02_197,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_197,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_197,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_197,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_197,porte-mine,other,0
object100_pt_mobilenet_v2_02_197,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_197,porte-mine,porte-mine,19
