model,wanted,prediction,count
object100_pt_mobilenet_v2_01_282,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_282,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_282,ecouteurs,other,0
object100_pt_mobilenet_v2_01_282,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_282,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_282,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_282,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_282,keycap-puller,other,2
object100_pt_mobilenet_v2_01_282,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_282,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_282,other,ecouteurs,0
object100_pt_mobilenet_v2_01_282,other,keycap-puller,1
object100_pt_mobilenet_v2_01_282,other,other,17
object100_pt_mobilenet_v2_01_282,other,pc-stand,1
object100_pt_mobilenet_v2_01_282,other,porte-mine,0
object100_pt_mobilenet_v2_01_282,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_282,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_282,pc-stand,other,0
object100_pt_mobilenet_v2_01_282,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_282,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_282,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_282,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_282,porte-mine,other,0
object100_pt_mobilenet_v2_01_282,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_282,porte-mine,porte-mine,19
