model,wanted,prediction,count
object100_pt_mobilenet_v2_01_115,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_115,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_115,ecouteurs,other,0
object100_pt_mobilenet_v2_01_115,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_115,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_115,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_115,keycap-puller,keycap-puller,27
object100_pt_mobilenet_v2_01_115,keycap-puller,other,1
object100_pt_mobilenet_v2_01_115,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_115,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_115,other,ecouteurs,1
object100_pt_mobilenet_v2_01_115,other,keycap-puller,3
object100_pt_mobilenet_v2_01_115,other,other,14
object100_pt_mobilenet_v2_01_115,other,pc-stand,1
object100_pt_mobilenet_v2_01_115,other,porte-mine,0
object100_pt_mobilenet_v2_01_115,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_115,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_115,pc-stand,other,0
object100_pt_mobilenet_v2_01_115,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_115,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_115,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_115,porte-mine,keycap-puller,8
object100_pt_mobilenet_v2_01_115,porte-mine,other,0
object100_pt_mobilenet_v2_01_115,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_115,porte-mine,porte-mine,11
