model,wanted,prediction,count
object100_pt_mobilenet_v2_01_160,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_160,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_160,ecouteurs,other,0
object100_pt_mobilenet_v2_01_160,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_160,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_160,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_160,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_160,keycap-puller,other,3
object100_pt_mobilenet_v2_01_160,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_160,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_160,other,ecouteurs,0
object100_pt_mobilenet_v2_01_160,other,keycap-puller,2
object100_pt_mobilenet_v2_01_160,other,other,16
object100_pt_mobilenet_v2_01_160,other,pc-stand,0
object100_pt_mobilenet_v2_01_160,other,porte-mine,1
object100_pt_mobilenet_v2_01_160,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_160,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_160,pc-stand,other,0
object100_pt_mobilenet_v2_01_160,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_160,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_160,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_160,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_160,porte-mine,other,0
object100_pt_mobilenet_v2_01_160,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_160,porte-mine,porte-mine,19
