model,wanted,prediction,count
object100_pt_mobilenet_v2_01_418,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_418,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_418,ecouteurs,other,0
object100_pt_mobilenet_v2_01_418,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_418,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_418,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_418,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_418,keycap-puller,other,1
object100_pt_mobilenet_v2_01_418,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_418,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_418,other,ecouteurs,0
object100_pt_mobilenet_v2_01_418,other,keycap-puller,1
object100_pt_mobilenet_v2_01_418,other,other,16
object100_pt_mobilenet_v2_01_418,other,pc-stand,0
object100_pt_mobilenet_v2_01_418,other,porte-mine,2
object100_pt_mobilenet_v2_01_418,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_418,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_418,pc-stand,other,0
object100_pt_mobilenet_v2_01_418,pc-stand,pc-stand,14
object100_pt_mobilenet_v2_01_418,pc-stand,porte-mine,2
object100_pt_mobilenet_v2_01_418,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_418,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_418,porte-mine,other,0
object100_pt_mobilenet_v2_01_418,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_418,porte-mine,porte-mine,19
