model,wanted,prediction,count
object100_pt_mobilenet_v2_01_382,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_382,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_382,ecouteurs,other,0
object100_pt_mobilenet_v2_01_382,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_382,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_382,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_382,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_382,keycap-puller,other,2
object100_pt_mobilenet_v2_01_382,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_382,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_382,other,ecouteurs,0
object100_pt_mobilenet_v2_01_382,other,keycap-puller,0
object100_pt_mobilenet_v2_01_382,other,other,19
object100_pt_mobilenet_v2_01_382,other,pc-stand,0
object100_pt_mobilenet_v2_01_382,other,porte-mine,0
object100_pt_mobilenet_v2_01_382,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_382,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_382,pc-stand,other,0
object100_pt_mobilenet_v2_01_382,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_382,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_382,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_382,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_382,porte-mine,other,0
object100_pt_mobilenet_v2_01_382,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_382,porte-mine,porte-mine,18
