model,epoch,accuracy,loss,val_accuracy,val_loss
object100_tf_mobilenet_v2_00_21,0,0.20603014528751373,2.044299602508545,0.2626262605190277,1.643686294555664
object100_tf_mobilenet_v2_00_21,1,0.3190954625606537,1.6172763109207153,0.4040403962135315,1.4037506580352783
object100_tf_mobilenet_v2_00_21,2,0.39949747920036316,1.4451854228973389,0.5656565427780151,1.2071443796157837
object100_tf_mobilenet_v2_00_21,3,0.5050251483917236,1.2096387147903442,0.6666666865348816,1.037916898727417
object100_tf_mobilenet_v2_00_21,4,0.6206030249595642,1.020479679107666,0.6969696879386902,0.9087657928466797
object100_tf_mobilenet_v2_00_21,5,0.69597989320755,0.8851152658462524,0.7777777910232544,0.8209289908409119
object100_tf_mobilenet_v2_00_21,6,0.6758794188499451,0.826465368270874,0.7777777910232544,0.7447478175163269
object100_tf_mobilenet_v2_00_21,7,0.7110552787780762,0.7867060303688049,0.8181818127632141,0.6852746605873108
object100_tf_mobilenet_v2_00_21,8,0.7814070582389832,0.6663060188293457,0.8383838534355164,0.6312930583953857
object100_tf_mobilenet_v2_00_21,9,0.766331672668457,0.6806017160415649,0.8383838534355164,0.5893715023994446
object100_tf_mobilenet_v2_00_21,10,0.8216080665588379,0.5503398776054382,0.8383838534355164,0.5618340373039246
object100_tf_mobilenet_v2_00_21,11,0.8115577697753906,0.5779954791069031,0.8383838534355164,0.5344453454017639
object100_tf_mobilenet_v2_00_21,12,0.8216080665588379,0.5279746055603027,0.8484848737716675,0.5149654150009155
object100_tf_mobilenet_v2_00_21,13,0.8442211151123047,0.5325382351875305,0.8484848737716675,0.4850250482559204
object100_tf_mobilenet_v2_00_21,14,0.8442211151123047,0.44929182529449463,0.8282828330993652,0.4696829915046692
object100_tf_mobilenet_v2_00_21,15,0.8065326809883118,0.5107025504112244,0.8383838534355164,0.4630328118801117
object100_tf_mobilenet_v2_00_21,16,0.8417085409164429,0.4480494260787964,0.8282828330993652,0.4571109414100647
object100_tf_mobilenet_v2_00_21,17,0.8894472122192383,0.4113010764122009,0.8383838534355164,0.4276120364665985
object100_tf_mobilenet_v2_00_21,18,0.8944723606109619,0.3686562478542328,0.8383838534355164,0.4080669581890106
object100_tf_mobilenet_v2_00_21,19,0.8919597864151001,0.34528499841690063,0.8585858345031738,0.3961617350578308
object100_tf_mobilenet_v2_00_21,20,0.8718593120574951,0.40065133571624756,0.8484848737716675,0.39809370040893555
object100_tf_mobilenet_v2_00_21,21,0.8819095492362976,0.3787273168563843,0.8484848737716675,0.3941532075405121
object100_tf_mobilenet_v2_00_21,22,0.8819095492362976,0.3703101575374603,0.8787878751754761,0.38724303245544434
object100_tf_mobilenet_v2_00_21,23,0.9145728349685669,0.3190080523490906,0.868686854839325,0.3724174499511719
object100_tf_mobilenet_v2_00_21,24,0.8944723606109619,0.31320637464523315,0.8787878751754761,0.3710503578186035
object100_tf_mobilenet_v2_00_21,25,0.8944723606109619,0.32701027393341064,0.8585858345031738,0.3609866499900818
object100_tf_mobilenet_v2_00_21,26,0.9120603203773499,0.2832637131214142,0.8888888955116272,0.3582092821598053
object100_tf_mobilenet_v2_00_21,27,0.8819095492362976,0.31554514169692993,0.868686854839325,0.3585437834262848
object100_tf_mobilenet_v2_00_21,28,0.8994975090026855,0.28911343216896057,0.8787878751754761,0.35122355818748474
object100_tf_mobilenet_v2_00_21,29,0.9020100235939026,0.3106922507286072,0.868686854839325,0.35426607728004456
object100_tf_mobilenet_v2_00_21,30,0.8994975090026855,0.2940664291381836,0.8888888955116272,0.3492031693458557
object100_tf_mobilenet_v2_00_21,31,0.9145728349685669,0.277555376291275,0.8787878751754761,0.3453640043735504
object100_tf_mobilenet_v2_00_21,32,0.9371859431266785,0.23077912628650665,0.8888888955116272,0.3412614166736603
object100_tf_mobilenet_v2_00_21,33,0.9170854091644287,0.2461814433336258,0.8989899158477783,0.3304359018802643
object100_tf_mobilenet_v2_00_21,34,0.9145728349685669,0.26002466678619385,0.8989899158477783,0.3277956545352936
object100_tf_mobilenet_v2_00_21,35,0.9346733689308167,0.21958236396312714,0.8888888955116272,0.33133038878440857
object100_tf_mobilenet_v2_00_21,36,0.9070351719856262,0.25354060530662537,0.8989899158477783,0.3241027593612671
object100_tf_mobilenet_v2_00_21,37,0.929648220539093,0.23437845706939697,0.8888888955116272,0.3301129639148712
object100_tf_mobilenet_v2_00_21,38,0.927135705947876,0.2353067249059677,0.8787878751754761,0.3476029634475708
object100_tf_mobilenet_v2_00_21,39,0.9321607947349548,0.18703359365463257,0.8888888955116272,0.3288096487522125
object100_tf_mobilenet_v2_00_21,40,0.909547746181488,0.23342090845108032,0.8888888955116272,0.3273185193538666
object100_tf_mobilenet_v2_00_21,41,0.927135705947876,0.21139247715473175,0.8787878751754761,0.33632344007492065
