model,epoch,accuracy,loss,val_accuracy,val_loss
object100_pt_mobilenet_v2_02_155,0,0.4849246231155779,1.455074297123818,0.6464646464646465,1.2364045501959444
object100_pt_mobilenet_v2_02_155,1,0.7060301507537688,1.0127994493024433,0.7373737373737373,0.8660041587521331
object100_pt_mobilenet_v2_02_155,2,0.7713567839195979,0.6611111541489261,0.8383838383838383,0.5983596961907666
object100_pt_mobilenet_v2_02_155,3,0.8241206030150754,0.4969205328417783,0.8484848484848485,0.4750555500839696
object100_pt_mobilenet_v2_02_155,4,0.8793969849246231,0.36626277347305913,0.8484848484848485,0.4732419131982206
object100_pt_mobilenet_v2_02_155,5,0.864321608040201,0.35348806818525996,0.8686868686868687,0.3871228995949331
object100_pt_mobilenet_v2_02_155,6,0.9095477386934674,0.2672082834207832,0.8585858585858586,0.3852301541000906
object100_pt_mobilenet_v2_02_155,7,0.9095477386934674,0.26597611403944504,0.8585858585858586,0.3630353672937913
object100_pt_mobilenet_v2_02_155,8,0.9346733668341709,0.20549074062450448,0.8282828282828283,0.4251722554967861
object100_pt_mobilenet_v2_02_155,9,0.9371859296482412,0.16605828844722192,0.8080808080808081,0.4294333512132818
object100_pt_mobilenet_v2_02_155,10,0.9396984924623115,0.18188896415820674,0.8787878787878788,0.35305321803598694
object100_pt_mobilenet_v2_02_155,11,0.9472361809045227,0.1520190655099387,0.8585858585858586,0.33579022474963255
object100_pt_mobilenet_v2_02_155,12,0.949748743718593,0.14729117770590375,0.9292929292929293,0.3020870297244101
object100_pt_mobilenet_v2_02_155,13,0.9522613065326633,0.14543354990494312,0.8585858585858586,0.39702478216754067
object100_pt_mobilenet_v2_02_155,14,0.9673366834170855,0.10571856609540968,0.898989898989899,0.3603289154442874
object100_pt_mobilenet_v2_02_155,15,0.9522613065326633,0.12357635241956567,0.8181818181818182,0.5144178698761295
object100_pt_mobilenet_v2_02_155,16,0.9773869346733668,0.08117578854438048,0.7878787878787878,0.523253817148883
object100_pt_mobilenet_v2_02_155,17,0.9547738693467337,0.12123962899847845,0.8787878787878788,0.3725632064872318
object100_pt_mobilenet_v2_02_155,18,0.964824120603015,0.10867948216110018,0.9393939393939394,0.28926496629161064
object100_pt_mobilenet_v2_02_155,19,0.9773869346733668,0.08475014662379446,0.8686868686868687,0.4806652055545287
object100_pt_mobilenet_v2_02_155,20,0.9824120603015075,0.06780441326262364,0.8080808080808081,0.47824931806988186
object100_pt_mobilenet_v2_02_155,21,0.9824120603015075,0.078260304303325,0.797979797979798,0.5785851008964308
object100_pt_mobilenet_v2_02_155,22,0.9673366834170855,0.0934352282453422,0.898989898989899,0.3909517731329407
object100_pt_mobilenet_v2_02_155,23,0.9723618090452262,0.06320625700842795,0.9090909090909091,0.405045913965112
object100_pt_mobilenet_v2_02_155,24,0.964824120603015,0.10236324727460368,0.898989898989899,0.35869031557531067
object100_pt_mobilenet_v2_02_155,25,0.9798994974874372,0.07489253060152783,0.8888888888888888,0.3571072473670497
object100_pt_mobilenet_v2_02_155,26,0.9748743718592965,0.0800616074184976,0.9191919191919192,0.31639050459018864
object100_pt_mobilenet_v2_02_155,27,0.9773869346733668,0.05931836489737782,0.8484848484848485,0.4917216647152949
object100_pt_mobilenet_v2_02_155,28,0.9824120603015075,0.06427996920131558,0.898989898989899,0.4451436853845312
object100_pt_mobilenet_v2_02_155,29,0.8919597989949749,0.380438577159116,0.7777777777777778,0.6170538112972722
object100_pt_mobilenet_v2_02_155,30,0.9547738693467337,0.1169654364655515,0.8787878787878788,0.3607930532007506
object100_pt_mobilenet_v2_02_155,31,0.9673366834170855,0.14145007426265496,0.7777777777777778,0.7585836999645137
object100_pt_mobilenet_v2_02_155,32,0.914572864321608,0.2614264272565219,0.8888888888888888,0.3005576886311926
object100_pt_mobilenet_v2_02_155,33,0.9673366834170855,0.10934770924867547,0.8686868686868687,0.39100373965321167
object100_pt_mobilenet_v2_02_155,34,0.9798994974874372,0.055028580691918134,0.9595959595959596,0.23885668355106104
object100_pt_mobilenet_v2_02_155,35,0.9773869346733668,0.060542549804583116,0.9393939393939394,0.2579036082253989
object100_pt_mobilenet_v2_02_155,36,0.9874371859296482,0.038413692864790634,0.898989898989899,0.354107296997987
object100_pt_mobilenet_v2_02_155,37,0.9899497487437185,0.03031918568414959,0.9393939393939394,0.32296015995770994
object100_pt_mobilenet_v2_02_155,38,0.9849246231155779,0.047351079595148865,0.9696969696969697,0.21009637668171446
object100_pt_mobilenet_v2_02_155,39,0.9723618090452262,0.08098036994287117,0.9595959595959596,0.17047910468483513
object100_pt_mobilenet_v2_02_155,40,0.9798994974874372,0.07100404846252659,0.898989898989899,0.2946823680434715
object100_pt_mobilenet_v2_02_155,41,0.992462311557789,0.032536168325336734,0.8080808080808081,0.6871716551708452
object100_pt_mobilenet_v2_02_155,42,0.9949748743718593,0.012023490685127189,0.9191919191919192,0.3349225188915928
object100_pt_mobilenet_v2_02_155,43,0.992462311557789,0.027600827633904004,0.9191919191919192,0.3071864487772638
object100_pt_mobilenet_v2_02_155,44,0.9949748743718593,0.02089869790013187,0.8686868686868687,0.445831010437975
object100_pt_mobilenet_v2_02_155,45,0.9949748743718593,0.017446099446537137,0.9494949494949495,0.30836874699617517
object100_pt_mobilenet_v2_02_155,46,0.9949748743718593,0.03230018579592956,0.8585858585858586,0.531855973330411
object100_pt_mobilenet_v2_02_155,47,0.9949748743718593,0.022130737440361075,0.9191919191919192,0.336799151251196
object100_pt_mobilenet_v2_02_155,48,0.992462311557789,0.02405697535126746,0.898989898989899,0.38304804566532674
object100_pt_mobilenet_v2_02_155,49,0.9974874371859297,0.010753861523172514,0.9595959595959596,0.24695627612703847
