model,wanted,prediction,count
object100_pt_mobilenet_v2_02_58,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_58,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_58,ecouteurs,other,0
object100_pt_mobilenet_v2_02_58,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_58,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_58,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_58,keycap-puller,keycap-puller,28
object100_pt_mobilenet_v2_02_58,keycap-puller,other,1
object100_pt_mobilenet_v2_02_58,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_58,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_58,other,ecouteurs,0
object100_pt_mobilenet_v2_02_58,other,keycap-puller,0
object100_pt_mobilenet_v2_02_58,other,other,19
object100_pt_mobilenet_v2_02_58,other,pc-stand,0
object100_pt_mobilenet_v2_02_58,other,porte-mine,0
object100_pt_mobilenet_v2_02_58,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_58,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_58,pc-stand,other,0
object100_pt_mobilenet_v2_02_58,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_58,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_58,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_58,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_58,porte-mine,other,0
object100_pt_mobilenet_v2_02_58,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_58,porte-mine,porte-mine,18
