model,wanted,prediction,count
object100_pt_mobilenet_v2_01_413,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_413,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_413,ecouteurs,other,0
object100_pt_mobilenet_v2_01_413,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_413,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_413,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_413,keycap-puller,keycap-puller,21
object100_pt_mobilenet_v2_01_413,keycap-puller,other,3
object100_pt_mobilenet_v2_01_413,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_413,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_413,other,ecouteurs,0
object100_pt_mobilenet_v2_01_413,other,keycap-puller,2
object100_pt_mobilenet_v2_01_413,other,other,15
object100_pt_mobilenet_v2_01_413,other,pc-stand,1
object100_pt_mobilenet_v2_01_413,other,porte-mine,1
object100_pt_mobilenet_v2_01_413,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_413,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_413,pc-stand,other,0
object100_pt_mobilenet_v2_01_413,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_413,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_413,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_413,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_413,porte-mine,other,0
object100_pt_mobilenet_v2_01_413,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_413,porte-mine,porte-mine,19
