model,epoch,accuracy,loss,val_accuracy,val_loss
object100_pt_mobilenet_v2_01_28,0,0.5150753768844221,1.3315704599696787,0.6868686868686869,1.0441797923560094
object100_pt_mobilenet_v2_01_28,1,0.8618090452261307,0.7346162140069894,0.8585858585858586,0.6215478820030136
object100_pt_mobilenet_v2_01_28,2,0.9321608040201005,0.44842381423442207,0.8585858585858586,0.5047835846139928
object100_pt_mobilenet_v2_01_28,3,0.949748743718593,0.31125439695976487,0.8888888888888888,0.406439098444852
object100_pt_mobilenet_v2_01_28,4,0.9547738693467337,0.23575763486737583,0.8585858585858586,0.3955741985277696
object100_pt_mobilenet_v2_01_28,5,0.964824120603015,0.19800729244647913,0.898989898989899,0.36048414189406114
object100_pt_mobilenet_v2_01_28,6,0.9748743718592965,0.1575197144668905,0.8585858585858586,0.3900687297185262
object100_pt_mobilenet_v2_01_28,7,0.9849246231155779,0.1266769551901362,0.9292929292929293,0.29774603277745876
object100_pt_mobilenet_v2_01_28,8,0.9849246231155779,0.1156046708774327,0.8686868686868687,0.36114033424493036
object100_pt_mobilenet_v2_01_28,9,0.9949748743718593,0.09797897500608435,0.9191919191919192,0.3041247273936416
object100_pt_mobilenet_v2_01_28,10,0.9849246231155779,0.09054325157823274,0.9292929292929293,0.2894329789160478
object100_pt_mobilenet_v2_01_28,11,0.9949748743718593,0.07349769452858211,0.8888888888888888,0.3568448211358051
object100_pt_mobilenet_v2_01_28,12,0.9899497487437185,0.06055834544962974,0.9292929292929293,0.2956005244544058
object100_pt_mobilenet_v2_01_28,13,0.992462311557789,0.05953496398788002,0.9292929292929293,0.2892124398489191
object100_pt_mobilenet_v2_01_28,14,0.9949748743718593,0.053732009866653975,0.8585858585858586,0.3858796871747031
object100_pt_mobilenet_v2_01_28,15,0.9974874371859297,0.04553607600418168,0.9090909090909091,0.2985962015209776
object100_pt_mobilenet_v2_01_28,16,1.0,0.03755223633131789,0.8888888888888888,0.3259686129073603
object100_pt_mobilenet_v2_01_28,17,1.0,0.031379825009697646,0.898989898989899,0.3286221335557374
object100_pt_mobilenet_v2_01_28,18,1.0,0.03254602709083102,0.9191919191919192,0.30287206893542196
object100_pt_mobilenet_v2_01_28,19,0.9974874371859297,0.03147348825206708,0.898989898989899,0.318031397657563
object100_pt_mobilenet_v2_01_28,20,0.9974874371859297,0.03165192128950028,0.9090909090909091,0.31601993109315935
object100_pt_mobilenet_v2_01_28,21,1.0,0.026464270240622548,0.8888888888888888,0.32338541136546567
object100_pt_mobilenet_v2_01_28,22,1.0,0.020886898106291664,0.8888888888888888,0.3219283247046699
object100_pt_mobilenet_v2_01_28,23,1.0,0.02065757452393297,0.898989898989899,0.3280143261971799
