model,wanted,prediction,count
object100_pt_mobilenet_v2_01_324,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_324,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_324,ecouteurs,other,0
object100_pt_mobilenet_v2_01_324,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_324,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_324,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_324,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_324,keycap-puller,other,2
object100_pt_mobilenet_v2_01_324,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_324,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_324,other,ecouteurs,1
object100_pt_mobilenet_v2_01_324,other,keycap-puller,1
object100_pt_mobilenet_v2_01_324,other,other,17
object100_pt_mobilenet_v2_01_324,other,pc-stand,0
object100_pt_mobilenet_v2_01_324,other,porte-mine,0
object100_pt_mobilenet_v2_01_324,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_324,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_324,pc-stand,other,0
object100_pt_mobilenet_v2_01_324,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_324,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_324,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_324,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_324,porte-mine,other,0
object100_pt_mobilenet_v2_01_324,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_324,porte-mine,porte-mine,19
