model,wanted,prediction,count
object100_pt_mobilenet_v2_01_117,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_117,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_117,ecouteurs,other,0
object100_pt_mobilenet_v2_01_117,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_117,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_117,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_117,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_117,keycap-puller,other,1
object100_pt_mobilenet_v2_01_117,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_117,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_117,other,ecouteurs,1
object100_pt_mobilenet_v2_01_117,other,keycap-puller,2
object100_pt_mobilenet_v2_01_117,other,other,13
object100_pt_mobilenet_v2_01_117,other,pc-stand,1
object100_pt_mobilenet_v2_01_117,other,porte-mine,2
object100_pt_mobilenet_v2_01_117,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_117,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_117,pc-stand,other,0
object100_pt_mobilenet_v2_01_117,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_117,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_117,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_117,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_117,porte-mine,other,0
object100_pt_mobilenet_v2_01_117,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_117,porte-mine,porte-mine,19
