model,wanted,prediction,count
object100_pt_mobilenet_v2_02_203,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_203,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_203,ecouteurs,other,0
object100_pt_mobilenet_v2_02_203,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_203,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_203,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_203,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_203,keycap-puller,other,2
object100_pt_mobilenet_v2_02_203,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_203,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_02_203,other,ecouteurs,1
object100_pt_mobilenet_v2_02_203,other,keycap-puller,0
object100_pt_mobilenet_v2_02_203,other,other,18
object100_pt_mobilenet_v2_02_203,other,pc-stand,0
object100_pt_mobilenet_v2_02_203,other,porte-mine,0
object100_pt_mobilenet_v2_02_203,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_203,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_203,pc-stand,other,0
object100_pt_mobilenet_v2_02_203,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_203,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_203,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_203,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_203,porte-mine,other,1
object100_pt_mobilenet_v2_02_203,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_203,porte-mine,porte-mine,17
