model,wanted,prediction,count
object100_pt_mobilenet_v2_01_265,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_265,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_265,ecouteurs,other,0
object100_pt_mobilenet_v2_01_265,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_265,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_265,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_265,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_265,keycap-puller,other,1
object100_pt_mobilenet_v2_01_265,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_265,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_265,other,ecouteurs,0
object100_pt_mobilenet_v2_01_265,other,keycap-puller,2
object100_pt_mobilenet_v2_01_265,other,other,15
object100_pt_mobilenet_v2_01_265,other,pc-stand,1
object100_pt_mobilenet_v2_01_265,other,porte-mine,1
object100_pt_mobilenet_v2_01_265,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_265,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_265,pc-stand,other,0
object100_pt_mobilenet_v2_01_265,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_265,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_265,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_265,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_265,porte-mine,other,0
object100_pt_mobilenet_v2_01_265,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_265,porte-mine,porte-mine,19
