model,wanted,prediction,count
object100_pt_mobilenet_v2_01_277,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_277,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_277,ecouteurs,other,0
object100_pt_mobilenet_v2_01_277,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_277,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_277,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_277,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_277,keycap-puller,other,2
object100_pt_mobilenet_v2_01_277,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_277,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_277,other,ecouteurs,1
object100_pt_mobilenet_v2_01_277,other,keycap-puller,1
object100_pt_mobilenet_v2_01_277,other,other,17
object100_pt_mobilenet_v2_01_277,other,pc-stand,0
object100_pt_mobilenet_v2_01_277,other,porte-mine,0
object100_pt_mobilenet_v2_01_277,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_277,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_277,pc-stand,other,0
object100_pt_mobilenet_v2_01_277,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_277,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_277,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_277,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_277,porte-mine,other,0
object100_pt_mobilenet_v2_01_277,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_277,porte-mine,porte-mine,19
