model,wanted,prediction,count
object100_pt_mobilenet_v2_01_318,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_318,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_318,ecouteurs,other,0
object100_pt_mobilenet_v2_01_318,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_318,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_318,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_318,keycap-puller,keycap-puller,20
object100_pt_mobilenet_v2_01_318,keycap-puller,other,3
object100_pt_mobilenet_v2_01_318,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_318,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_318,other,ecouteurs,0
object100_pt_mobilenet_v2_01_318,other,keycap-puller,0
object100_pt_mobilenet_v2_01_318,other,other,18
object100_pt_mobilenet_v2_01_318,other,pc-stand,0
object100_pt_mobilenet_v2_01_318,other,porte-mine,1
object100_pt_mobilenet_v2_01_318,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_318,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_318,pc-stand,other,0
object100_pt_mobilenet_v2_01_318,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_318,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_318,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_318,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_318,porte-mine,other,0
object100_pt_mobilenet_v2_01_318,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_318,porte-mine,porte-mine,19
