model,epoch,accuracy,loss,val_accuracy,val_loss
object100_pt_efficientnet_b0_00_56,0,0.5477386934673367,1.431082278639827,0.7474747474747475,1.2393834097216827
object100_pt_efficientnet_b0_00_56,1,0.8115577889447236,0.9893266208207787,0.8181818181818182,0.8750447612820249
object100_pt_efficientnet_b0_00_56,2,0.9045226130653267,0.6343990603284021,0.8484848484848485,0.6337739120830189
object100_pt_efficientnet_b0_00_56,3,0.9422110552763819,0.44569547257231706,0.9292929292929293,0.4824886412331552
object100_pt_efficientnet_b0_00_56,4,0.9346733668341709,0.3464095845593879,0.9090909090909091,0.4181408836986079
object100_pt_efficientnet_b0_00_56,5,0.9472361809045227,0.2666677983861473,0.9191919191919192,0.3676295042640031
object100_pt_efficientnet_b0_00_56,6,0.9522613065326633,0.2635714554007928,0.9292929292929293,0.33591513230343056
object100_pt_efficientnet_b0_00_56,7,0.949748743718593,0.2005311822771427,0.9292929292929293,0.3339151940261475
object100_pt_efficientnet_b0_00_56,8,0.9623115577889447,0.1824157740452781,0.9191919191919192,0.32383183111446073
object100_pt_efficientnet_b0_00_56,9,0.9824120603015075,0.1580501199891819,0.9292929292929293,0.3047571230416346
object100_pt_efficientnet_b0_00_56,10,0.9698492462311558,0.1619580326292982,0.9090909090909091,0.3104551854458722
object100_pt_efficientnet_b0_00_56,11,0.964824120603015,0.1348246161886795,0.9090909090909091,0.3016342058627292
object100_pt_efficientnet_b0_00_56,12,0.9723618090452262,0.12953622129993822,0.9090909090909091,0.2949254037153841
object100_pt_efficientnet_b0_00_56,13,0.9899497487437185,0.10288734262313076,0.9090909090909091,0.29903936769926187
object100_pt_efficientnet_b0_00_56,14,0.9748743718592965,0.10794540191415566,0.9090909090909091,0.28602383827621286
object100_pt_efficientnet_b0_00_56,15,0.9798994974874372,0.09180825387113657,0.9090909090909091,0.303316869594232
object100_pt_efficientnet_b0_00_56,16,0.9874371859296482,0.0839037112517273,0.9090909090909091,0.2982879399199678
object100_pt_efficientnet_b0_00_56,17,0.9899497487437185,0.07774375618702203,0.9191919191919192,0.29075193051436937
object100_pt_efficientnet_b0_00_56,18,0.9874371859296482,0.08086940451483031,0.9191919191919192,0.28773088557551607
object100_pt_efficientnet_b0_00_56,19,0.9874371859296482,0.07680182063474728,0.9191919191919192,0.3088070188056339
object100_pt_efficientnet_b0_00_56,20,0.9723618090452262,0.07571739316847756,0.9292929292929293,0.29171693242258495
object100_pt_efficientnet_b0_00_56,21,0.9949748743718593,0.0669951945468409,0.9292929292929293,0.28506519393336893
object100_pt_efficientnet_b0_00_56,22,0.9974874371859297,0.05070497056272761,0.9292929292929293,0.2918424356089096
object100_pt_efficientnet_b0_00_56,23,0.9899497487437185,0.05518570063102186,0.9090909090909091,0.29501677880232985
object100_pt_efficientnet_b0_00_56,24,0.9824120603015075,0.061718794287898435,0.9292929292929293,0.2925976211901265
object100_pt_efficientnet_b0_00_56,25,0.992462311557789,0.05802349319410084,0.9090909090909091,0.31311922983238194
object100_pt_efficientnet_b0_00_56,26,0.9949748743718593,0.03571626607646894,0.9090909090909091,0.3171587503618664
object100_pt_efficientnet_b0_00_56,27,0.9874371859296482,0.057790069611527814,0.9292929292929293,0.2870210108695307
object100_pt_efficientnet_b0_00_56,28,0.9824120603015075,0.06173714130517825,0.898989898989899,0.3000897572874421
object100_pt_efficientnet_b0_00_56,29,0.9949748743718593,0.044165368215297936,0.9191919191919192,0.28829393501986156
object100_pt_efficientnet_b0_00_56,30,0.9899497487437185,0.04898106600696118,0.9191919191919192,0.2996476051407029
object100_pt_efficientnet_b0_00_56,31,0.9949748743718593,0.04113472981762197,0.9191919191919192,0.2912640000194913
