model,wanted,prediction,count
object100_pt_mobilenet_v2_01_401,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_401,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_401,ecouteurs,other,0
object100_pt_mobilenet_v2_01_401,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_401,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_401,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_401,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_401,keycap-puller,other,1
object100_pt_mobilenet_v2_01_401,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_401,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_401,other,ecouteurs,1
object100_pt_mobilenet_v2_01_401,other,keycap-puller,2
object100_pt_mobilenet_v2_01_401,other,other,13
object100_pt_mobilenet_v2_01_401,other,pc-stand,1
object100_pt_mobilenet_v2_01_401,other,porte-mine,2
object100_pt_mobilenet_v2_01_401,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_401,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_401,pc-stand,other,0
object100_pt_mobilenet_v2_01_401,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_401,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_401,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_401,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_401,porte-mine,other,0
object100_pt_mobilenet_v2_01_401,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_401,porte-mine,porte-mine,18
