model,wanted,prediction,count
object100_pt_mobilenet_v2_01_213,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_213,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_213,ecouteurs,other,0
object100_pt_mobilenet_v2_01_213,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_213,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_213,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_213,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_213,keycap-puller,other,2
object100_pt_mobilenet_v2_01_213,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_213,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_213,other,ecouteurs,0
object100_pt_mobilenet_v2_01_213,other,keycap-puller,2
object100_pt_mobilenet_v2_01_213,other,other,15
object100_pt_mobilenet_v2_01_213,other,pc-stand,0
object100_pt_mobilenet_v2_01_213,other,porte-mine,2
object100_pt_mobilenet_v2_01_213,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_213,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_213,pc-stand,other,0
object100_pt_mobilenet_v2_01_213,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_213,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_213,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_213,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_213,porte-mine,other,0
object100_pt_mobilenet_v2_01_213,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_213,porte-mine,porte-mine,19
