model,wanted,prediction,count
object100_pt_mobilenet_v2_01_223,ecouteurs,ecouteurs,15
object100_pt_mobilenet_v2_01_223,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_223,ecouteurs,other,0
object100_pt_mobilenet_v2_01_223,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_223,ecouteurs,porte-mine,1
object100_pt_mobilenet_v2_01_223,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_223,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_223,keycap-puller,other,2
object100_pt_mobilenet_v2_01_223,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_223,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_223,other,ecouteurs,0
object100_pt_mobilenet_v2_01_223,other,keycap-puller,1
object100_pt_mobilenet_v2_01_223,other,other,18
object100_pt_mobilenet_v2_01_223,other,pc-stand,0
object100_pt_mobilenet_v2_01_223,other,porte-mine,0
object100_pt_mobilenet_v2_01_223,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_223,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_223,pc-stand,other,0
object100_pt_mobilenet_v2_01_223,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_223,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_223,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_223,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_223,porte-mine,other,0
object100_pt_mobilenet_v2_01_223,porte-mine,pc-stand,2
object100_pt_mobilenet_v2_01_223,porte-mine,porte-mine,17
