model,wanted,prediction,count
object100_pt_mobilenet_v2_02_204,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_204,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_204,ecouteurs,other,0
object100_pt_mobilenet_v2_02_204,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_204,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_204,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_204,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_204,keycap-puller,other,2
object100_pt_mobilenet_v2_02_204,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_204,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_204,other,ecouteurs,1
object100_pt_mobilenet_v2_02_204,other,keycap-puller,1
object100_pt_mobilenet_v2_02_204,other,other,17
object100_pt_mobilenet_v2_02_204,other,pc-stand,0
object100_pt_mobilenet_v2_02_204,other,porte-mine,0
object100_pt_mobilenet_v2_02_204,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_204,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_204,pc-stand,other,0
object100_pt_mobilenet_v2_02_204,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_204,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_204,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_204,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_204,porte-mine,other,0
object100_pt_mobilenet_v2_02_204,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_204,porte-mine,porte-mine,19
