model,wanted,prediction,count
object100_pt_mobilenet_v2_01_135,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_135,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_135,ecouteurs,other,0
object100_pt_mobilenet_v2_01_135,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_135,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_135,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_135,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_135,keycap-puller,other,1
object100_pt_mobilenet_v2_01_135,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_135,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_135,other,ecouteurs,0
object100_pt_mobilenet_v2_01_135,other,keycap-puller,2
object100_pt_mobilenet_v2_01_135,other,other,16
object100_pt_mobilenet_v2_01_135,other,pc-stand,0
object100_pt_mobilenet_v2_01_135,other,porte-mine,1
object100_pt_mobilenet_v2_01_135,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_135,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_135,pc-stand,other,0
object100_pt_mobilenet_v2_01_135,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_135,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_135,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_135,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_135,porte-mine,other,0
object100_pt_mobilenet_v2_01_135,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_135,porte-mine,porte-mine,19
