model,wanted,prediction,count
object100_pt_mobilenet_v2_01_307,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_307,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_307,ecouteurs,other,0
object100_pt_mobilenet_v2_01_307,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_307,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_307,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_307,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_307,keycap-puller,other,1
object100_pt_mobilenet_v2_01_307,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_307,keycap-puller,porte-mine,5
object100_pt_mobilenet_v2_01_307,other,ecouteurs,0
object100_pt_mobilenet_v2_01_307,other,keycap-puller,1
object100_pt_mobilenet_v2_01_307,other,other,17
object100_pt_mobilenet_v2_01_307,other,pc-stand,0
object100_pt_mobilenet_v2_01_307,other,porte-mine,1
object100_pt_mobilenet_v2_01_307,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_307,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_307,pc-stand,other,0
object100_pt_mobilenet_v2_01_307,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_307,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_307,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_307,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_307,porte-mine,other,0
object100_pt_mobilenet_v2_01_307,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_307,porte-mine,porte-mine,19
