model,wanted,prediction,count
object100_pt_mobilenet_v2_01_314,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_314,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_314,ecouteurs,other,0
object100_pt_mobilenet_v2_01_314,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_314,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_314,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_314,keycap-puller,keycap-puller,23
object100_pt_mobilenet_v2_01_314,keycap-puller,other,2
object100_pt_mobilenet_v2_01_314,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_01_314,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_01_314,other,ecouteurs,0
object100_pt_mobilenet_v2_01_314,other,keycap-puller,2
object100_pt_mobilenet_v2_01_314,other,other,14
object100_pt_mobilenet_v2_01_314,other,pc-stand,1
object100_pt_mobilenet_v2_01_314,other,porte-mine,2
object100_pt_mobilenet_v2_01_314,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_314,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_314,pc-stand,other,0
object100_pt_mobilenet_v2_01_314,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_314,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_314,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_314,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_314,porte-mine,other,0
object100_pt_mobilenet_v2_01_314,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_314,porte-mine,porte-mine,19
