model,epoch,accuracy,loss,val_accuracy,val_loss
object100_pt_efficientnet_b0_00_09,0,0.44221105527638194,1.5527159358987856,0.6262626262626263,1.4848367806636926
object100_pt_efficientnet_b0_00_09,1,0.7236180904522613,1.3707248451721727,0.6868686868686869,1.3138364974898522
object100_pt_efficientnet_b0_00_09,2,0.7914572864321608,1.126064201695236,0.7878787878787878,1.0760089038598417
object100_pt_efficientnet_b0_00_09,3,0.8492462311557789,0.8696881487740943,0.8585858585858586,0.8601209960802637
object100_pt_efficientnet_b0_00_09,4,0.8994974874371859,0.6511628469031061,0.9090909090909091,0.6753567692005273
object100_pt_efficientnet_b0_00_09,5,0.9271356783919598,0.520511088359296,0.898989898989899,0.5566480894281407
object100_pt_efficientnet_b0_00_09,6,0.9296482412060302,0.3952253501319406,0.9191919191919192,0.45830910856073553
object100_pt_efficientnet_b0_00_09,7,0.949748743718593,0.3309619257498027,0.898989898989899,0.425642245646679
object100_pt_efficientnet_b0_00_09,8,0.957286432160804,0.2769993307003424,0.898989898989899,0.40147169009603634
object100_pt_efficientnet_b0_00_09,9,0.9422110552763819,0.24348157449583313,0.9292929292929293,0.348916117741604
object100_pt_efficientnet_b0_00_09,10,0.9623115577889447,0.2105175223781835,0.898989898989899,0.34968935720848315
object100_pt_efficientnet_b0_00_09,11,0.957286432160804,0.18434978216587,0.9090909090909091,0.34174368312262526
object100_pt_efficientnet_b0_00_09,12,0.9597989949748744,0.14793000096951298,0.898989898989899,0.3299350588008611
object100_pt_efficientnet_b0_00_09,13,0.9673366834170855,0.15048408965070045,0.898989898989899,0.33345451093081274
object100_pt_efficientnet_b0_00_09,14,0.9748743718592965,0.11670894636281172,0.9292929292929293,0.3076123796177633
object100_pt_efficientnet_b0_00_09,15,0.9723618090452262,0.11463577304054146,0.9191919191919192,0.3068509925947045
object100_pt_efficientnet_b0_00_09,16,0.9824120603015075,0.09293598384039486,0.9393939393939394,0.300456369728452
object100_pt_efficientnet_b0_00_09,17,0.9723618090452262,0.10379731662608871,0.9292929292929293,0.31984798425827365
object100_pt_efficientnet_b0_00_09,18,0.9597989949748744,0.10733437905059987,0.9393939393939394,0.31053272040203367
object100_pt_efficientnet_b0_00_09,19,0.9798994974874372,0.08722749502215553,0.9191919191919192,0.32078889731054355
object100_pt_efficientnet_b0_00_09,20,0.9899497487437185,0.06849852175306735,0.9191919191919192,0.3201118352060968
object100_pt_efficientnet_b0_00_09,21,0.9849246231155779,0.0662972671377599,0.9191919191919192,0.3244500706593196
object100_pt_efficientnet_b0_00_09,22,0.9773869346733668,0.08339119861698031,0.9292929292929293,0.32015822778898056
object100_pt_efficientnet_b0_00_09,23,0.9824120603015075,0.0716684657200497,0.9191919191919192,0.32044050564067533
object100_pt_efficientnet_b0_00_09,24,0.9798994974874372,0.07413708579600156,0.9090909090909091,0.3292692465651216
object100_pt_efficientnet_b0_00_09,25,0.9949748743718593,0.054763346507995574,0.8888888888888888,0.3621470675700241
object100_pt_efficientnet_b0_00_09,26,0.9899497487437185,0.047609783484408606,0.9090909090909091,0.32837997260268287
object100_pt_efficientnet_b0_00_09,27,0.9849246231155779,0.08397485523592288,0.9494949494949495,0.25235627516351566
object100_pt_efficientnet_b0_00_09,28,0.9748743718592965,0.07560211187930563,0.9191919191919192,0.3145432996403689
object100_pt_efficientnet_b0_00_09,29,0.9773869346733668,0.06795877083930088,0.9393939393939394,0.3192528457089205
object100_pt_efficientnet_b0_00_09,30,0.9899497487437185,0.03825574862915817,0.9393939393939394,0.33667644145287046
object100_pt_efficientnet_b0_00_09,31,1.0,0.017927919386946902,0.9191919191919192,0.3402218668053698
object100_pt_efficientnet_b0_00_09,32,0.9949748743718593,0.021847516260853964,0.9393939393939394,0.3328724819414242
object100_pt_efficientnet_b0_00_09,33,0.9949748743718593,0.0204196281113367,0.8787878787878788,0.5107410739768635
object100_pt_efficientnet_b0_00_09,34,0.9949748743718593,0.024826255463176038,0.9191919191919192,0.4055558334321085
object100_pt_efficientnet_b0_00_09,35,0.9949748743718593,0.028235909103149145,0.9090909090909091,0.38527642198452594
object100_pt_efficientnet_b0_00_09,36,0.992462311557789,0.027928190727030212,0.9191919191919192,0.34909832165717625
object100_pt_efficientnet_b0_00_09,37,0.9974874371859297,0.02170790133625737,0.9191919191919192,0.39960471870885655
