model,wanted,prediction,count
object100_pt_mobilenet_v2_01_390,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_390,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_390,ecouteurs,other,0
object100_pt_mobilenet_v2_01_390,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_390,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_390,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_390,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_01_390,keycap-puller,other,2
object100_pt_mobilenet_v2_01_390,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_390,keycap-puller,porte-mine,1
object100_pt_mobilenet_v2_01_390,other,ecouteurs,0
object100_pt_mobilenet_v2_01_390,other,keycap-puller,0
object100_pt_mobilenet_v2_01_390,other,other,19
object100_pt_mobilenet_v2_01_390,other,pc-stand,0
object100_pt_mobilenet_v2_01_390,other,porte-mine,0
object100_pt_mobilenet_v2_01_390,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_390,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_390,pc-stand,other,0
object100_pt_mobilenet_v2_01_390,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_390,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_390,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_390,porte-mine,keycap-puller,2
object100_pt_mobilenet_v2_01_390,porte-mine,other,0
object100_pt_mobilenet_v2_01_390,porte-mine,pc-stand,1
object100_pt_mobilenet_v2_01_390,porte-mine,porte-mine,16
