model,wanted,prediction,count
object100_pt_mobilenet_v2_01_328,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_328,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_328,ecouteurs,other,0
object100_pt_mobilenet_v2_01_328,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_328,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_328,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_01_328,keycap-puller,keycap-puller,25
object100_pt_mobilenet_v2_01_328,keycap-puller,other,2
object100_pt_mobilenet_v2_01_328,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_328,keycap-puller,porte-mine,2
object100_pt_mobilenet_v2_01_328,other,ecouteurs,0
object100_pt_mobilenet_v2_01_328,other,keycap-puller,1
object100_pt_mobilenet_v2_01_328,other,other,18
object100_pt_mobilenet_v2_01_328,other,pc-stand,0
object100_pt_mobilenet_v2_01_328,other,porte-mine,0
object100_pt_mobilenet_v2_01_328,pc-stand,ecouteurs,1
object100_pt_mobilenet_v2_01_328,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_328,pc-stand,other,0
object100_pt_mobilenet_v2_01_328,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_328,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_328,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_328,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_01_328,porte-mine,other,0
object100_pt_mobilenet_v2_01_328,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_328,porte-mine,porte-mine,18
