model,wanted,prediction,count
object100_pt_mobilenet_v2_02_83,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_83,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_83,ecouteurs,other,0
object100_pt_mobilenet_v2_02_83,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_83,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_83,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_83,keycap-puller,keycap-puller,26
object100_pt_mobilenet_v2_02_83,keycap-puller,other,2
object100_pt_mobilenet_v2_02_83,keycap-puller,pc-stand,1
object100_pt_mobilenet_v2_02_83,keycap-puller,porte-mine,0
object100_pt_mobilenet_v2_02_83,other,ecouteurs,0
object100_pt_mobilenet_v2_02_83,other,keycap-puller,3
object100_pt_mobilenet_v2_02_83,other,other,16
object100_pt_mobilenet_v2_02_83,other,pc-stand,0
object100_pt_mobilenet_v2_02_83,other,porte-mine,0
object100_pt_mobilenet_v2_02_83,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_83,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_83,pc-stand,other,0
object100_pt_mobilenet_v2_02_83,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_02_83,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_02_83,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_83,porte-mine,keycap-puller,1
object100_pt_mobilenet_v2_02_83,porte-mine,other,1
object100_pt_mobilenet_v2_02_83,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_83,porte-mine,porte-mine,17
