model,epoch,accuracy,loss,val_accuracy,val_loss
object100_pt_mobilenet_v2_02_178,0,0.4824120603015075,1.3249782335818114,0.6363636363636364,0.9264462692569001
object100_pt_mobilenet_v2_02_178,1,0.7663316582914573,0.6124369990286516,0.8383838383838383,0.5042479748677726
object100_pt_mobilenet_v2_02_178,2,0.8567839195979899,0.3811888046300591,0.8888888888888888,0.3850414686732822
object100_pt_mobilenet_v2_02_178,3,0.9020100502512562,0.2861636794691709,0.8383838383838383,0.4712752477087156
object100_pt_mobilenet_v2_02_178,4,0.9271356783919598,0.20871932490087633,0.7070707070707071,0.7298226248134266
object100_pt_mobilenet_v2_02_178,5,0.8994974874371859,0.20272677990809157,0.8282828282828283,0.45578072649059875
object100_pt_mobilenet_v2_02_178,6,0.9547738693467337,0.1434887196475537,0.8888888888888888,0.3112540642420451
object100_pt_mobilenet_v2_02_178,7,0.9522613065326633,0.1451878775491487,0.8484848484848485,0.5057174244312325
object100_pt_mobilenet_v2_02_178,8,0.949748743718593,0.13743331069922327,0.898989898989899,0.42605451983634873
object100_pt_mobilenet_v2_02_178,9,0.9221105527638191,0.2615820271285934,0.8686868686868687,0.5175974682123974
object100_pt_mobilenet_v2_02_178,10,0.9472361809045227,0.16707035285144595,0.8080808080808081,0.5002477066685455
object100_pt_mobilenet_v2_02_178,11,0.964824120603015,0.10889281990561148,0.8787878787878788,0.3498581942885813
object100_pt_mobilenet_v2_02_178,12,0.9723618090452262,0.09249727046070387,0.8888888888888888,0.33803640351150976
object100_pt_mobilenet_v2_02_178,13,0.9522613065326633,0.1352611978037573,0.8787878787878788,0.4284223029107759
object100_pt_mobilenet_v2_02_178,14,0.9673366834170855,0.09657848730739486,0.8888888888888888,0.39517701153803353
object100_pt_mobilenet_v2_02_178,15,0.9723618090452262,0.07828170375608319,0.9292929292929293,0.32054651626432784
object100_pt_mobilenet_v2_02_178,16,0.9673366834170855,0.08532950758054178,0.8888888888888888,0.4106951687071059
object100_pt_mobilenet_v2_02_178,17,0.8015075376884422,0.6300526222391943,0.696969696969697,0.6226347076772439
object100_pt_mobilenet_v2_02_178,18,0.907035175879397,0.28684639556324065,0.8787878787878788,0.4601362982783655
object100_pt_mobilenet_v2_02_178,19,0.9271356783919598,0.21095440598513612,0.8686868686868687,0.5658278429146969
object100_pt_mobilenet_v2_02_178,20,0.9422110552763819,0.12710375567177432,0.7272727272727273,0.8994046991521661
object100_pt_mobilenet_v2_02_178,21,0.9170854271356784,0.2304390610462457,0.7070707070707071,0.956308658676918
object100_pt_mobilenet_v2_02_178,22,0.9371859296482412,0.16700834492642677,0.9494949494949495,0.1938654681046804
object100_pt_mobilenet_v2_02_178,23,0.9623115577889447,0.07764387213105532,0.9393939393939394,0.21926910526147395
object100_pt_mobilenet_v2_02_178,24,0.964824120603015,0.06955944279667421,0.9393939393939394,0.2823552576580433
object100_pt_mobilenet_v2_02_178,25,0.9874371859296482,0.03532719192792423,0.9090909090909091,0.35943572862882806
object100_pt_mobilenet_v2_02_178,26,0.9824120603015075,0.0561587089419964,0.9191919191919192,0.32230197299610486
object100_pt_mobilenet_v2_02_178,27,0.9849246231155779,0.04400730384022335,0.9191919191919192,0.3547514863688536
object100_pt_mobilenet_v2_02_178,28,0.992462311557789,0.030577606792987592,0.8585858585858586,0.6447044984258786
object100_pt_mobilenet_v2_02_178,29,0.9773869346733668,0.04760303234110525,0.9393939393939394,0.3217284038023214
object100_pt_mobilenet_v2_02_178,30,0.9899497487437185,0.04021652161738082,0.8888888888888888,0.5434864130285051
object100_pt_mobilenet_v2_02_178,31,0.9623115577889447,0.10211701189453279,0.8686868686868687,0.6285240529763578
object100_pt_mobilenet_v2_02_178,32,0.9522613065326633,0.12780201648497702,0.9292929292929293,0.28827608636382857
