model,wanted,prediction,count
object100_pt_mobilenet_v2_01_310,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_310,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_310,ecouteurs,other,0
object100_pt_mobilenet_v2_01_310,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_310,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_310,keycap-puller,ecouteurs,1
object100_pt_mobilenet_v2_01_310,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_310,keycap-puller,other,2
object100_pt_mobilenet_v2_01_310,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_310,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_310,other,ecouteurs,0
object100_pt_mobilenet_v2_01_310,other,keycap-puller,1
object100_pt_mobilenet_v2_01_310,other,other,15
object100_pt_mobilenet_v2_01_310,other,pc-stand,1
object100_pt_mobilenet_v2_01_310,other,porte-mine,2
object100_pt_mobilenet_v2_01_310,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_310,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_310,pc-stand,other,0
object100_pt_mobilenet_v2_01_310,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_01_310,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_01_310,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_310,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_310,porte-mine,other,0
object100_pt_mobilenet_v2_01_310,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_310,porte-mine,porte-mine,19
