model,wanted,prediction,count
object100_pt_mobilenet_v2_02_125,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_02_125,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_02_125,ecouteurs,other,0
object100_pt_mobilenet_v2_02_125,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_02_125,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_02_125,keycap-puller,ecouteurs,0
object100_pt_mobilenet_v2_02_125,keycap-puller,keycap-puller,24
object100_pt_mobilenet_v2_02_125,keycap-puller,other,2
object100_pt_mobilenet_v2_02_125,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_02_125,keycap-puller,porte-mine,3
object100_pt_mobilenet_v2_02_125,other,ecouteurs,0
object100_pt_mobilenet_v2_02_125,other,keycap-puller,0
object100_pt_mobilenet_v2_02_125,other,other,19
object100_pt_mobilenet_v2_02_125,other,pc-stand,0
object100_pt_mobilenet_v2_02_125,other,porte-mine,0
object100_pt_mobilenet_v2_02_125,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_02_125,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_02_125,pc-stand,other,0
object100_pt_mobilenet_v2_02_125,pc-stand,pc-stand,15
object100_pt_mobilenet_v2_02_125,pc-stand,porte-mine,1
object100_pt_mobilenet_v2_02_125,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_02_125,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_02_125,porte-mine,other,0
object100_pt_mobilenet_v2_02_125,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_02_125,porte-mine,porte-mine,19
