model,wanted,prediction,count
object100_pt_mobilenet_v2_01_312,ecouteurs,ecouteurs,16
object100_pt_mobilenet_v2_01_312,ecouteurs,keycap-puller,0
object100_pt_mobilenet_v2_01_312,ecouteurs,other,0
object100_pt_mobilenet_v2_01_312,ecouteurs,pc-stand,0
object100_pt_mobilenet_v2_01_312,ecouteurs,porte-mine,0
object100_pt_mobilenet_v2_01_312,keycap-puller,ecouteurs,2
object100_pt_mobilenet_v2_01_312,keycap-puller,keycap-puller,22
object100_pt_mobilenet_v2_01_312,keycap-puller,other,1
object100_pt_mobilenet_v2_01_312,keycap-puller,pc-stand,0
object100_pt_mobilenet_v2_01_312,keycap-puller,porte-mine,4
object100_pt_mobilenet_v2_01_312,other,ecouteurs,0
object100_pt_mobilenet_v2_01_312,other,keycap-puller,1
object100_pt_mobilenet_v2_01_312,other,other,17
object100_pt_mobilenet_v2_01_312,other,pc-stand,1
object100_pt_mobilenet_v2_01_312,other,porte-mine,0
object100_pt_mobilenet_v2_01_312,pc-stand,ecouteurs,0
object100_pt_mobilenet_v2_01_312,pc-stand,keycap-puller,0
object100_pt_mobilenet_v2_01_312,pc-stand,other,0
object100_pt_mobilenet_v2_01_312,pc-stand,pc-stand,16
object100_pt_mobilenet_v2_01_312,pc-stand,porte-mine,0
object100_pt_mobilenet_v2_01_312,porte-mine,ecouteurs,0
object100_pt_mobilenet_v2_01_312,porte-mine,keycap-puller,0
object100_pt_mobilenet_v2_01_312,porte-mine,other,0
object100_pt_mobilenet_v2_01_312,porte-mine,pc-stand,0
object100_pt_mobilenet_v2_01_312,porte-mine,porte-mine,19
